lemma_id,doc_id,sent_idx,sentence,tokens_json,lemmas_json,lemmas_with_case_json,lemmatized_text,lemmatized_text_with_case,pos_tags_json,cleaned_version,created_at
306,doc_7ceb,35,"A job is a command that is submitted to LSF for execution, by using the bsub command.","[""A"", ""job"", ""is"", ""a"", ""command"", ""that"", ""is"", ""submitted"", ""to"", ""LSF"", ""for"", ""execution"", "","", ""by"", ""using"", ""the"", ""bsub"", ""command"", "".""]","[""a"", ""job"", ""be"", ""a"", ""command"", ""that"", ""be"", ""submit"", ""to"", ""LSF"", ""for"", ""execution"", "","", ""by"", ""use"", ""the"", ""bsub"", ""command"", "".""]","[""A"", ""job"", ""be"", ""a"", ""command"", ""that"", ""be"", ""submit"", ""to"", ""LSF"", ""for"", ""execution"", "","", ""by"", ""use"", ""the"", ""bsub"", ""command"", "".""]","a job be a command that be submit to LSF for execution , by use the bsub command .","A job be a command that be submit to LSF for execution , by use the bsub command .","[""DET"", ""NOUN"", ""AUX"", ""DET"", ""NOUN"", ""PRON"", ""AUX"", ""VERB"", ""ADP"", ""PROPN"", ""ADP"", ""NOUN"", ""PUNCT"", ""ADP"", ""VERB"", ""DET"", ""NOUN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
307,doc_7ceb,36,"LSF schedules, controls, and tracks the job according to
conﬁgured policies.","[""LSF"", ""schedules"", "","", ""controls"", "","", ""and"", ""tracks"", ""the"", ""job"", ""according"", ""to"", ""\n"", ""conﬁgured"", ""policies"", "".""]","[""LSF"", ""schedule"", "","", ""control"", "","", ""and"", ""track"", ""the"", ""job"", ""accord"", ""to"", ""\n"", ""conﬁgure"", ""policy"", "".""]","[""LSF"", ""schedule"", "","", ""control"", "","", ""and"", ""track"", ""the"", ""job"", ""accord"", ""to"", ""\n"", ""conﬁgure"", ""policy"", "".""]","LSF schedule , control , and track the job accord to 
 conﬁgure policy .","LSF schedule , control , and track the job accord to 
 conﬁgure policy .","[""PROPN"", ""NOUN"", ""PUNCT"", ""NOUN"", ""PUNCT"", ""CCONJ"", ""VERB"", ""DET"", ""NOUN"", ""VERB"", ""ADP"", ""SPACE"", ""VERB"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
308,doc_7ceb,37,"Jobs can be complex problems, simulation scenarios, extensive calculations, anything that needs compute power.","[""Jobs"", ""can"", ""be"", ""complex"", ""problems"", "","", ""simulation"", ""scenarios"", "","", ""extensive"", ""calculations"", "","", ""anything"", ""that"", ""needs"", ""compute"", ""power"", "".""]","[""job"", ""can"", ""be"", ""complex"", ""problem"", "","", ""simulation"", ""scenario"", "","", ""extensive"", ""calculation"", "","", ""anything"", ""that"", ""need"", ""compute"", ""power"", "".""]","[""Job"", ""can"", ""be"", ""complex"", ""problem"", "","", ""simulation"", ""scenario"", "","", ""extensive"", ""calculation"", "","", ""anything"", ""that"", ""need"", ""compute"", ""power"", "".""]","job can be complex problem , simulation scenario , extensive calculation , anything that need compute power .","Job can be complex problem , simulation scenario , extensive calculation , anything that need compute power .","[""NOUN"", ""AUX"", ""AUX"", ""ADJ"", ""NOUN"", ""PUNCT"", ""NOUN"", ""NOUN"", ""PUNCT"", ""ADJ"", ""NOUN"", ""PUNCT"", ""PRON"", ""PRON"", ""VERB"", ""NOUN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
309,doc_7ceb,38,"Job ﬁles
When a job is submitted to a queue, LSF holds it in a job ﬁle until conditions are right for it run.","[""Job"", ""ﬁles"", ""\n"", ""When"", ""a"", ""job"", ""is"", ""submitted"", ""to"", ""a"", ""queue"", "","", ""LSF"", ""holds"", ""it"", ""in"", ""a"", ""job"", ""ﬁle"", ""until"", ""conditions"", ""are"", ""right"", ""for"", ""it"", ""run"", "".""]","[""Job"", ""ﬁle"", ""\n"", ""when"", ""a"", ""job"", ""be"", ""submit"", ""to"", ""a"", ""queue"", "","", ""LSF"", ""hold"", ""it"", ""in"", ""a"", ""job"", ""ﬁle"", ""until"", ""condition"", ""be"", ""right"", ""for"", ""it"", ""run"", "".""]","[""Job"", ""ﬁle"", ""\n"", ""When"", ""a"", ""job"", ""be"", ""submit"", ""to"", ""a"", ""queue"", "","", ""LSF"", ""hold"", ""it"", ""in"", ""a"", ""job"", ""ﬁle"", ""until"", ""condition"", ""be"", ""right"", ""for"", ""it"", ""run"", "".""]","Job ﬁle 
 when a job be submit to a queue , LSF hold it in a job ﬁle until condition be right for it run .","Job ﬁle 
 When a job be submit to a queue , LSF hold it in a job ﬁle until condition be right for it run .","[""PROPN"", ""NOUN"", ""SPACE"", ""SCONJ"", ""DET"", ""NOUN"", ""AUX"", ""VERB"", ""ADP"", ""DET"", ""NOUN"", ""PUNCT"", ""PROPN"", ""VERB"", ""PRON"", ""ADP"", ""DET"", ""NOUN"", ""NOUN"", ""ADP"", ""NOUN"", ""AUX"", ""ADJ"", ""ADP"", ""PRON"", ""VERB"", ""PUNCT""]",1,2025-12-02T14:35:33Z
310,doc_7ceb,39,"Then, the job ﬁle is used to run the job.","[""Then"", "","", ""the"", ""job"", ""ﬁle"", ""is"", ""used"", ""to"", ""run"", ""the"", ""job"", "".""]","[""then"", "","", ""the"", ""job"", ""ﬁle"", ""be"", ""use"", ""to"", ""run"", ""the"", ""job"", "".""]","[""Then"", "","", ""the"", ""job"", ""ﬁle"", ""be"", ""use"", ""to"", ""run"", ""the"", ""job"", "".""]","then , the job ﬁle be use to run the job .","Then , the job ﬁle be use to run the job .","[""ADV"", ""PUNCT"", ""DET"", ""NOUN"", ""PROPN"", ""AUX"", ""VERB"", ""PART"", ""VERB"", ""DET"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
311,doc_7ceb,40,"On UNIX, the job ﬁle is a Bourne shell script that is run at execution time.","[""On"", ""UNIX"", "","", ""the"", ""job"", ""ﬁle"", ""is"", ""a"", ""Bourne"", ""shell"", ""script"", ""that"", ""is"", ""run"", ""at"", ""execution"", ""time"", "".""]","[""on"", ""UNIX"", "","", ""the"", ""job"", ""ﬁle"", ""be"", ""a"", ""Bourne"", ""shell"", ""script"", ""that"", ""be"", ""run"", ""at"", ""execution"", ""time"", "".""]","[""On"", ""UNIX"", "","", ""the"", ""job"", ""ﬁle"", ""be"", ""a"", ""Bourne"", ""shell"", ""script"", ""that"", ""be"", ""run"", ""at"", ""execution"", ""time"", "".""]","on UNIX , the job ﬁle be a Bourne shell script that be run at execution time .","On UNIX , the job ﬁle be a Bourne shell script that be run at execution time .","[""ADP"", ""PROPN"", ""PUNCT"", ""DET"", ""NOUN"", ""PROPN"", ""AUX"", ""DET"", ""PROPN"", ""NOUN"", ""NOUN"", ""PRON"", ""AUX"", ""VERB"", ""ADP"", ""NOUN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
312,doc_7ceb,41,"On Windows, the job ﬁle is a batch ﬁle that is processed at execution time.","[""On"", ""Windows"", "","", ""the"", ""job"", ""ﬁle"", ""is"", ""a"", ""batch"", ""ﬁle"", ""that"", ""is"", ""processed"", ""at"", ""execution"", ""time"", "".""]","[""on"", ""Windows"", "","", ""the"", ""job"", ""ﬁle"", ""be"", ""a"", ""batch"", ""ﬁle"", ""that"", ""be"", ""process"", ""at"", ""execution"", ""time"", "".""]","[""On"", ""Windows"", "","", ""the"", ""job"", ""ﬁle"", ""be"", ""a"", ""batch"", ""ﬁle"", ""that"", ""be"", ""process"", ""at"", ""execution"", ""time"", "".""]","on Windows , the job ﬁle be a batch ﬁle that be process at execution time .","On Windows , the job ﬁle be a batch ﬁle that be process at execution time .","[""ADP"", ""PROPN"", ""PUNCT"", ""DET"", ""NOUN"", ""PROPN"", ""AUX"", ""DET"", ""NOUN"", ""PROPN"", ""PRON"", ""AUX"", ""VERB"", ""ADP"", ""NOUN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
313,doc_7ceb,42,"Interactive batch job
An interactive batch job is a batch job that allows you to interact with the application and still take advantage of LSF scheduling policies and fault
tolerance.","[""Interactive"", ""batch"", ""job"", ""\n"", ""An"", ""interactive"", ""batch"", ""job"", ""is"", ""a"", ""batch"", ""job"", ""that"", ""allows"", ""you"", ""to"", ""interact"", ""with"", ""the"", ""application"", ""and"", ""still"", ""take"", ""advantage"", ""of"", ""LSF"", ""scheduling"", ""policies"", ""and"", ""fault"", ""\n"", ""tolerance"", "".""]","[""interactive"", ""batch"", ""job"", ""\n"", ""an"", ""interactive"", ""batch"", ""job"", ""be"", ""a"", ""batch"", ""job"", ""that"", ""allow"", ""you"", ""to"", ""interact"", ""with"", ""the"", ""application"", ""and"", ""still"", ""take"", ""advantage"", ""of"", ""LSF"", ""scheduling"", ""policy"", ""and"", ""fault"", ""\n"", ""tolerance"", "".""]","[""Interactive"", ""batch"", ""job"", ""\n"", ""An"", ""interactive"", ""batch"", ""job"", ""be"", ""a"", ""batch"", ""job"", ""that"", ""allow"", ""you"", ""to"", ""interact"", ""with"", ""the"", ""application"", ""and"", ""still"", ""take"", ""advantage"", ""of"", ""LSF"", ""scheduling"", ""policy"", ""and"", ""fault"", ""\n"", ""tolerance"", "".""]","interactive batch job 
 an interactive batch job be a batch job that allow you to interact with the application and still take advantage of LSF scheduling policy and fault 
 tolerance .","Interactive batch job 
 An interactive batch job be a batch job that allow you to interact with the application and still take advantage of LSF scheduling policy and fault 
 tolerance .","[""ADJ"", ""NOUN"", ""NOUN"", ""SPACE"", ""DET"", ""ADJ"", ""NOUN"", ""NOUN"", ""AUX"", ""DET"", ""NOUN"", ""NOUN"", ""PRON"", ""VERB"", ""PRON"", ""PART"", ""VERB"", ""ADP"", ""DET"", ""NOUN"", ""CCONJ"", ""ADV"", ""VERB"", ""NOUN"", ""ADP"", ""PROPN"", ""NOUN"", ""NOUN"", ""CCONJ"", ""VERB"", ""SPACE"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
314,doc_7ceb,43,All input and output are through the terminal that you used to type the job submission command.,"[""All"", ""input"", ""and"", ""output"", ""are"", ""through"", ""the"", ""terminal"", ""that"", ""you"", ""used"", ""to"", ""type"", ""the"", ""job"", ""submission"", ""command"", "".""]","[""all"", ""input"", ""and"", ""output"", ""be"", ""through"", ""the"", ""terminal"", ""that"", ""you"", ""use"", ""to"", ""type"", ""the"", ""job"", ""submission"", ""command"", "".""]","[""All"", ""input"", ""and"", ""output"", ""be"", ""through"", ""the"", ""terminal"", ""that"", ""you"", ""use"", ""to"", ""type"", ""the"", ""job"", ""submission"", ""command"", "".""]",all input and output be through the terminal that you use to type the job submission command .,All input and output be through the terminal that you use to type the job submission command .,"[""DET"", ""NOUN"", ""CCONJ"", ""NOUN"", ""AUX"", ""ADP"", ""DET"", ""NOUN"", ""PRON"", ""PRON"", ""VERB"", ""PART"", ""VERB"", ""DET"", ""NOUN"", ""NOUN"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
315,doc_7ceb,44,"When you submit an interactive job, a message is displayed while the job is awaiting scheduling.","[""When"", ""you"", ""submit"", ""an"", ""interactive"", ""job"", "","", ""a"", ""message"", ""is"", ""displayed"", ""while"", ""the"", ""job"", ""is"", ""awaiting"", ""scheduling"", "".""]","[""when"", ""you"", ""submit"", ""an"", ""interactive"", ""job"", "","", ""a"", ""message"", ""be"", ""display"", ""while"", ""the"", ""job"", ""be"", ""await"", ""scheduling"", "".""]","[""When"", ""you"", ""submit"", ""an"", ""interactive"", ""job"", "","", ""a"", ""message"", ""be"", ""display"", ""while"", ""the"", ""job"", ""be"", ""await"", ""scheduling"", "".""]","when you submit an interactive job , a message be display while the job be await scheduling .","When you submit an interactive job , a message be display while the job be await scheduling .","[""SCONJ"", ""PRON"", ""VERB"", ""DET"", ""ADJ"", ""NOUN"", ""PUNCT"", ""DET"", ""NOUN"", ""AUX"", ""VERB"", ""SCONJ"", ""DET"", ""NOUN"", ""AUX"", ""VERB"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
316,doc_7ceb,45,"A new job cannot be submitted until the interactive
job is completed or terminated.","[""A"", ""new"", ""job"", ""can"", ""not"", ""be"", ""submitted"", ""until"", ""the"", ""interactive"", ""\n"", ""job"", ""is"", ""completed"", ""or"", ""terminated"", "".""]","[""a"", ""new"", ""job"", ""can"", ""not"", ""be"", ""submit"", ""until"", ""the"", ""interactive"", ""\n"", ""job"", ""be"", ""complete"", ""or"", ""terminate"", "".""]","[""A"", ""new"", ""job"", ""can"", ""not"", ""be"", ""submit"", ""until"", ""the"", ""interactive"", ""\n"", ""job"", ""be"", ""complete"", ""or"", ""terminate"", "".""]","a new job can not be submit until the interactive 
 job be complete or terminate .","A new job can not be submit until the interactive 
 job be complete or terminate .","[""DET"", ""ADJ"", ""NOUN"", ""AUX"", ""PART"", ""AUX"", ""VERB"", ""ADP"", ""DET"", ""ADJ"", ""SPACE"", ""NOUN"", ""AUX"", ""VERB"", ""CCONJ"", ""VERB"", ""PUNCT""]",1,2025-12-02T14:35:33Z
317,doc_7ceb,46,"Interactive task
An interactive task is a command that is not submitted to a batch queue and scheduled by LSF, but is dispatched immediately.","[""Interactive"", ""task"", ""\n"", ""An"", ""interactive"", ""task"", ""is"", ""a"", ""command"", ""that"", ""is"", ""not"", ""submitted"", ""to"", ""a"", ""batch"", ""queue"", ""and"", ""scheduled"", ""by"", ""LSF"", "","", ""but"", ""is"", ""dispatched"", ""immediately"", "".""]","[""interactive"", ""task"", ""\n"", ""an"", ""interactive"", ""task"", ""be"", ""a"", ""command"", ""that"", ""be"", ""not"", ""submit"", ""to"", ""a"", ""batch"", ""queue"", ""and"", ""schedule"", ""by"", ""LSF"", "","", ""but"", ""be"", ""dispatch"", ""immediately"", "".""]","[""Interactive"", ""task"", ""\n"", ""An"", ""interactive"", ""task"", ""be"", ""a"", ""command"", ""that"", ""be"", ""not"", ""submit"", ""to"", ""a"", ""batch"", ""queue"", ""and"", ""schedule"", ""by"", ""LSF"", "","", ""but"", ""be"", ""dispatch"", ""immediately"", "".""]","interactive task 
 an interactive task be a command that be not submit to a batch queue and schedule by LSF , but be dispatch immediately .","Interactive task 
 An interactive task be a command that be not submit to a batch queue and schedule by LSF , but be dispatch immediately .","[""ADJ"", ""NOUN"", ""SPACE"", ""DET"", ""ADJ"", ""NOUN"", ""AUX"", ""DET"", ""NOUN"", ""PRON"", ""AUX"", ""PART"", ""VERB"", ""ADP"", ""DET"", ""NOUN"", ""NOUN"", ""CCONJ"", ""VERB"", ""ADP"", ""PROPN"", ""PUNCT"", ""CCONJ"", ""AUX"", ""VERB"", ""ADV"", ""PUNCT""]",1,2025-12-02T14:35:33Z
318,doc_7ceb,47,"LSF locates the resources that are needed by the task and chooses the best host among the candidate hosts that has the required resources and is
lightly loaded.","[""LSF"", ""locates"", ""the"", ""resources"", ""that"", ""are"", ""needed"", ""by"", ""the"", ""task"", ""and"", ""chooses"", ""the"", ""best"", ""host"", ""among"", ""the"", ""candidate"", ""hosts"", ""that"", ""has"", ""the"", ""required"", ""resources"", ""and"", ""is"", ""\n"", ""lightly"", ""loaded"", "".""]","[""LSF"", ""locate"", ""the"", ""resource"", ""that"", ""be"", ""need"", ""by"", ""the"", ""task"", ""and"", ""choose"", ""the"", ""good"", ""host"", ""among"", ""the"", ""candidate"", ""host"", ""that"", ""have"", ""the"", ""require"", ""resource"", ""and"", ""be"", ""\n"", ""lightly"", ""load"", "".""]","[""LSF"", ""locate"", ""the"", ""resource"", ""that"", ""be"", ""need"", ""by"", ""the"", ""task"", ""and"", ""choose"", ""the"", ""good"", ""host"", ""among"", ""the"", ""candidate"", ""host"", ""that"", ""have"", ""the"", ""require"", ""resource"", ""and"", ""be"", ""\n"", ""lightly"", ""load"", "".""]","LSF locate the resource that be need by the task and choose the good host among the candidate host that have the require resource and be 
 lightly load .","LSF locate the resource that be need by the task and choose the good host among the candidate host that have the require resource and be 
 lightly load .","[""PROPN"", ""VERB"", ""DET"", ""NOUN"", ""PRON"", ""AUX"", ""VERB"", ""ADP"", ""DET"", ""NOUN"", ""CCONJ"", ""VERB"", ""DET"", ""ADJ"", ""NOUN"", ""ADP"", ""DET"", ""NOUN"", ""NOUN"", ""PRON"", ""AUX"", ""DET"", ""VERB"", ""NOUN"", ""CCONJ"", ""AUX"", ""SPACE"", ""ADV"", ""VERB"", ""PUNCT""]",1,2025-12-02T14:35:33Z
319,doc_7ceb,48,"Each command can be a single process, or it can be a group of cooperating processes.","[""Each"", ""command"", ""can"", ""be"", ""a"", ""single"", ""process"", "","", ""or"", ""it"", ""can"", ""be"", ""a"", ""group"", ""of"", ""cooperating"", ""processes"", "".""]","[""each"", ""command"", ""can"", ""be"", ""a"", ""single"", ""process"", "","", ""or"", ""it"", ""can"", ""be"", ""a"", ""group"", ""of"", ""cooperate"", ""process"", "".""]","[""Each"", ""command"", ""can"", ""be"", ""a"", ""single"", ""process"", "","", ""or"", ""it"", ""can"", ""be"", ""a"", ""group"", ""of"", ""cooperate"", ""process"", "".""]","each command can be a single process , or it can be a group of cooperate process .","Each command can be a single process , or it can be a group of cooperate process .","[""DET"", ""NOUN"", ""AUX"", ""AUX"", ""DET"", ""ADJ"", ""NOUN"", ""PUNCT"", ""CCONJ"", ""PRON"", ""AUX"", ""AUX"", ""DET"", ""NOUN"", ""ADP"", ""VERB"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
320,doc_7ceb,49,"Tasks are run without using the batch processing features of LSF but still with the advantage of resource requirements and selection of the best host
to run the task based on load.","[""Tasks"", ""are"", ""run"", ""without"", ""using"", ""the"", ""batch"", ""processing"", ""features"", ""of"", ""LSF"", ""but"", ""still"", ""with"", ""the"", ""advantage"", ""of"", ""resource"", ""requirements"", ""and"", ""selection"", ""of"", ""the"", ""best"", ""host"", ""\n"", ""to"", ""run"", ""the"", ""task"", ""based"", ""on"", ""load"", "".""]","[""task"", ""be"", ""run"", ""without"", ""use"", ""the"", ""batch"", ""processing"", ""feature"", ""of"", ""LSF"", ""but"", ""still"", ""with"", ""the"", ""advantage"", ""of"", ""resource"", ""requirement"", ""and"", ""selection"", ""of"", ""the"", ""good"", ""host"", ""\n"", ""to"", ""run"", ""the"", ""task"", ""base"", ""on"", ""load"", "".""]","[""Task"", ""be"", ""run"", ""without"", ""use"", ""the"", ""batch"", ""processing"", ""feature"", ""of"", ""LSF"", ""but"", ""still"", ""with"", ""the"", ""advantage"", ""of"", ""resource"", ""requirement"", ""and"", ""selection"", ""of"", ""the"", ""good"", ""host"", ""\n"", ""to"", ""run"", ""the"", ""task"", ""base"", ""on"", ""load"", "".""]","task be run without use the batch processing feature of LSF but still with the advantage of resource requirement and selection of the good host 
 to run the task base on load .","Task be run without use the batch processing feature of LSF but still with the advantage of resource requirement and selection of the good host 
 to run the task base on load .","[""NOUN"", ""AUX"", ""VERB"", ""ADP"", ""VERB"", ""DET"", ""NOUN"", ""NOUN"", ""NOUN"", ""ADP"", ""PROPN"", ""CCONJ"", ""ADV"", ""ADP"", ""DET"", ""NOUN"", ""ADP"", ""NOUN"", ""NOUN"", ""CCONJ"", ""NOUN"", ""ADP"", ""DET"", ""ADJ"", ""NOUN"", ""SPACE"", ""PART"", ""VERB"", ""DET"", ""NOUN"", ""VERB"", ""ADP"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
321,doc_7ceb,50,"Local task
A local task is an application or command that does not make sense to run remotely.","[""Local"", ""task"", ""\n"", ""A"", ""local"", ""task"", ""is"", ""an"", ""application"", ""or"", ""command"", ""that"", ""does"", ""not"", ""make"", ""sense"", ""to"", ""run"", ""remotely"", "".""]","[""local"", ""task"", ""\n"", ""a"", ""local"", ""task"", ""be"", ""an"", ""application"", ""or"", ""command"", ""that"", ""do"", ""not"", ""make"", ""sense"", ""to"", ""run"", ""remotely"", "".""]","[""Local"", ""task"", ""\n"", ""A"", ""local"", ""task"", ""be"", ""an"", ""application"", ""or"", ""command"", ""that"", ""do"", ""not"", ""make"", ""sense"", ""to"", ""run"", ""remotely"", "".""]","local task 
 a local task be an application or command that do not make sense to run remotely .","Local task 
 A local task be an application or command that do not make sense to run remotely .","[""ADJ"", ""NOUN"", ""SPACE"", ""DET"", ""ADJ"", ""NOUN"", ""AUX"", ""DET"", ""NOUN"", ""CCONJ"", ""NOUN"", ""PRON"", ""AUX"", ""PART"", ""VERB"", ""NOUN"", ""PART"", ""VERB"", ""ADV"", ""PUNCT""]",1,2025-12-02T14:35:33Z
322,doc_7ceb,51,"For example, the ls command on UNIX.","[""For"", ""example"", "","", ""the"", ""ls"", ""command"", ""on"", ""UNIX"", "".""]","[""for"", ""example"", "","", ""the"", ""ls"", ""command"", ""on"", ""UNIX"", "".""]","[""For"", ""example"", "","", ""the"", ""ls"", ""command"", ""on"", ""UNIX"", "".""]","for example , the ls command on UNIX .","For example , the ls command on UNIX .","[""ADP"", ""NOUN"", ""PUNCT"", ""DET"", ""ADJ"", ""NOUN"", ""ADP"", ""PROPN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
323,doc_7ceb,52,"Remote task
A remote task is an application or command that that can be run on another machine in the cluster.","[""Remote"", ""task"", ""\n"", ""A"", ""remote"", ""task"", ""is"", ""an"", ""application"", ""or"", ""command"", ""that"", ""that"", ""can"", ""be"", ""run"", ""on"", ""another"", ""machine"", ""in"", ""the"", ""cluster"", "".""]","[""remote"", ""task"", ""\n"", ""a"", ""remote"", ""task"", ""be"", ""an"", ""application"", ""or"", ""command"", ""that"", ""that"", ""can"", ""be"", ""run"", ""on"", ""another"", ""machine"", ""in"", ""the"", ""cluster"", "".""]","[""Remote"", ""task"", ""\n"", ""A"", ""remote"", ""task"", ""be"", ""an"", ""application"", ""or"", ""command"", ""that"", ""that"", ""can"", ""be"", ""run"", ""on"", ""another"", ""machine"", ""in"", ""the"", ""cluster"", "".""]","remote task 
 a remote task be an application or command that that can be run on another machine in the cluster .","Remote task 
 A remote task be an application or command that that can be run on another machine in the cluster .","[""ADJ"", ""NOUN"", ""SPACE"", ""DET"", ""ADJ"", ""NOUN"", ""AUX"", ""DET"", ""NOUN"", ""CCONJ"", ""NOUN"", ""SCONJ"", ""DET"", ""AUX"", ""AUX"", ""VERB"", ""ADP"", ""DET"", ""NOUN"", ""ADP"", ""DET"", ""NOUN"", ""PUNCT""]",1,2025-12-02T14:35:33Z
