canonical_id,canonical_term,term_type,synonyms_json,abbreviations_json,member_term_ids_json,freq_total,freq_docs,created_at,updated_at,reason,evidence_json,boundary_valid,head_text,is_hpc,llm_used,llm_model,llm_confidence,llm_json
1178,suspend,unknown,[],[],[1178],23,5,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_05b9"", ""sent_idx"": 371, ""cleaned_version"": 1, ""sentence"": ""String AllowQOS - Comma-separated list of Qos which may execute jobs in the partition\ndeny (optional)\nString DenyQOS - Comma-separated list of Qos which may not execute jobs in the partition\nassigned (optional)\nString QOS - QOS name containing limits that will apply to all jobs in this partition\nv0_0_43_partition_info_timeouts - Up\nresume (optional)\nv0.0.43_uint16_no_val_struct\nsuspend (optional)\nv0.0.43_uint16_no_val_struct\nv0_0_43_partition_info_tres - Up\nbilling_weights (optional)\nString TRESBillingWeights - Billing weights of each tracked TRES type that will be used in calculating the usage of a job\nconfigured (optional)""}, {""doc_id"": ""doc_1988"", ""sent_idx"": 3, ""cleaned_version"": 1, ""sentence"": ""Preemption is related to Gang scheduling because SUSPEND is one of the PreemptionModes, and it uses the Gang scheduler to resume suspended jobs.""}, {""doc_id"": ""doc_1988"", ""sent_idx"": 26, ""cleaned_version"": 1, ""sentence"": ""On the other hand, if you want to use PreemptType=preempt/partition_prio to allow jobs from higher PriorityTier partitions to Suspend jobs from lower PriorityTier partitions, then you will need overlapping partitions, and PreemptMode=SUSPEND,GANG to use the Gang scheduler to resume the suspended job(s).""}, {""doc_id"": ""doc_7425"", ""sent_idx"": 151, ""cleaned_version"": 1, ""sentence"": ""[];\nRemoved.paths[\""/slurmdb/v0.0.42/qos/\""].get.parameters[4].schema.enum[0] = \""DISABLED\"";\nRemoved.paths[\""/slurmdb/v0.0.42/qos/\""].get.parameters[4].schema.enum[1] = \""SUSPEND\"";\nRemoved.paths[\""/slurmdb/v0.0.42/qos/\""].get.parameters[4].schema.enum[2] = \""REQUEUE\"";\nRemoved.paths[\""/slurmdb/v0.0.42/qos/\""].get.parameters[4].schema.enum[3] = \""CANCEL\"";\nRemoved.paths[\""/slurmdb/v0.0.42/qos/\""].get.parameters[4].schema.enum[4] = \""GANG\"";\nReplaced.paths[\""/slurmdb/v0.0.42/qos/\""].get.parameters[5].allowEmptyValue = false;\nRemoved.paths[\""/slurmdb/v0.0.42/qos/\""].get.parameters[5].description = \""Include deleted QOS\"";\nReplaced.paths[\""/slurmdb/v0.0.42/qos/\""].get.parameters[5].name = \""preempt_mode\"";\nAdded.paths[\""/slurmdb/v0.0.42/qos/\""].get.parameters[5].schema.enum =""}, {""doc_id"": ""doc_7425"", ""sent_idx"": 152, ""cleaned_version"": 1, ""sentence"": ""[];\nRemoved.paths[\""/slurmdb/v0.0.42/qos/\""].post.parameters[4].schema.enum[0] = \""DISABLED\"";\nRemoved.paths[\""/slurmdb/v0.0.42/qos/\""].post.parameters[4].schema.enum[1] = \""SUSPEND\"";\nRemoved.paths[\""/slurmdb/v0.0.42/qos/\""].post.parameters[4].schema.enum[2] = \""REQUEUE\"";\nRemoved.paths[\""/slurmdb/v0.0.42/qos/\""].post.parameters[4].schema.enum[3] = \""CANCEL\"";\nRemoved.paths[\""/slurmdb/v0.0.42/qos/\""].post.parameters[4].schema.enum[4] = \""GANG\"";\nReplaced.paths[\""/slurmdb/v0.0.42/qos/\""].post.parameters[5].allowEmptyValue = false;\nRemoved.paths[\""/slurmdb/v0.0.42/qos/\""].post.parameters[5].description = \""Include deleted QOS\"";\nReplaced.paths[\""/slurmdb/v0.0.42/qos/\""].post.parameters[5].name = \""preempt_mode\"";\nAdded.paths[\""/slurmdb/v0.0.42/qos/\""].post.parameters[5].schema.enum =""}]",1,suspend,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1182,billing weight,unknown,"[""Billing weights""]",[],[1182],8,4,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_05b9"", ""sent_idx"": 371, ""cleaned_version"": 1, ""sentence"": ""String AllowQOS - Comma-separated list of Qos which may execute jobs in the partition\ndeny (optional)\nString DenyQOS - Comma-separated list of Qos which may not execute jobs in the partition\nassigned (optional)\nString QOS - QOS name containing limits that will apply to all jobs in this partition\nv0_0_43_partition_info_timeouts - Up\nresume (optional)\nv0.0.43_uint16_no_val_struct\nsuspend (optional)\nv0.0.43_uint16_no_val_struct\nv0_0_43_partition_info_tres - Up\nbilling_weights (optional)\nString TRESBillingWeights - Billing weights of each tracked TRES type that will be used in calculating the usage of a job\nconfigured (optional)""}, {""doc_id"": ""doc_ac8b"", ""sent_idx"": 57, ""cleaned_version"": 1, ""sentence"": ""The TRESBillingWeights option allows you to account for consumed resources other than just CPUs by assigning different billing weights to different Trackable Resources (TRES) such as CPUs, nodes, memory, licenses and generic resources (GRES).""}, {""doc_id"": ""doc_ac8b"", ""sent_idx"": 60, ""cleaned_version"": 1, ""sentence"": ""The billable TRES is calculated as the sum of all TRES types multiplied by their corresponding billing weight.""}, {""doc_id"": ""doc_cc8b"", ""sent_idx"": 26, ""cleaned_version"": 1, ""sentence"": ""TRESBillingWeights\nFor each partition this option is used to define the billing weights of each TRES type that will be used in calculating the usage of a job.""}, {""doc_id"": ""doc_cc8b"", ""sent_idx"": 27, ""cleaned_version"": 1, ""sentence"": ""Billing weights are specified as a comma-separated list of TRES=Weight pairs.""}]",1,weight,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1183,tre type,unknown,"[""TRES type""]",[],[1183],11,3,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_05b9"", ""sent_idx"": 371, ""cleaned_version"": 1, ""sentence"": ""String AllowQOS - Comma-separated list of Qos which may execute jobs in the partition\ndeny (optional)\nString DenyQOS - Comma-separated list of Qos which may not execute jobs in the partition\nassigned (optional)\nString QOS - QOS name containing limits that will apply to all jobs in this partition\nv0_0_43_partition_info_timeouts - Up\nresume (optional)\nv0.0.43_uint16_no_val_struct\nsuspend (optional)\nv0.0.43_uint16_no_val_struct\nv0_0_43_partition_info_tres - Up\nbilling_weights (optional)\nString TRESBillingWeights - Billing weights of each tracked TRES type that will be used in calculating the usage of a job\nconfigured (optional)""}, {""doc_id"": ""doc_ac8b"", ""sent_idx"": 8, ""cleaned_version"": 1, ""sentence"": ""Partition\na factor associated with each node partition\nQOS\na factor associated with each Quality Of Service\nSite\na factor dictated by an administrator or a site-developed job_submit or site_factor plugin\nTRES\neach TRES Type has its own factor for a job which represents the number of requested/allocated TRES Type in a given partition\nAdditionally, a weight can be assigned to each of the above factors.""}, {""doc_id"": ""doc_ac8b"", ""sent_idx"": 48, ""cleaned_version"": 1, ""sentence"": ""TRES Factors\nEach TRES Type has its own priority factor for a job which represents the amount of TRES Type requested/allocated in a given partition.""}, {""doc_id"": ""doc_ac8b"", ""sent_idx"": 49, ""cleaned_version"": 1, ""sentence"": ""For global TRES Types, such as Licenses and Burst Buffers, the factor represents the number of TRES Type requested/allocated in the whole system. The more a given TRES Type is requested/allocated on a job, the greater the job priority will be for that job.""}, {""doc_id"": ""doc_ac8b"", ""sent_idx"": 60, ""cleaned_version"": 1, ""sentence"": ""The billable TRES is calculated as the sum of all TRES types multiplied by their corresponding billing weight.""}]",1,type,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1184,preemptmode,command,[],[],[1184],26,5,2026-01-14T15:41:19,2026-01-14 16:42:25,type:command(evidence: command usage) | boundary:ok | is_hpc:yes,"[{""doc_id"": ""doc_05b9"", ""sent_idx"": 372, ""cleaned_version"": 1, ""sentence"": ""array[String]\nmode (optional)\narray[String] PreemptMode - Mechanism used to preempt jobs or enable gang scheduling\nEnum:\nexempt_time (optional)\nv0.0.43_uint32_no_val_struct\nv0_0_43_reservation_info_purge_completed - Up\ntime (optional)\nv0.0.43_uint32_no_val_struct\nv0_0_43_rollup_stats_daily - Up\ncount (optional)\nInteger Number of daily rollups since last_run format: int32\nlast_run (optional)""}, {""doc_id"": ""doc_1988"", ""sent_idx"": 23, ""cleaned_version"": 1, ""sentence"": ""PreemptMode: set the GANG option. See the slurm.conf manpage for other options that may be specified to enable job preemption in addition to GANG.""}, {""doc_id"": ""doc_1988"", ""sent_idx"": 26, ""cleaned_version"": 1, ""sentence"": ""On the other hand, if you want to use PreemptType=preempt/partition_prio to allow jobs from higher PriorityTier partitions to Suspend jobs from lower PriorityTier partitions, then you will need overlapping partitions, and PreemptMode=SUSPEND,GANG to use the Gang scheduler to resume the suspended job(s).""}, {""doc_id"": ""doc_1988"", ""sent_idx"": 54, ""cleaned_version"": 1, ""sentence"": ""[user@n16 load]$ scontrol show config\nPreemptMode = GANG\nSchedulerTimeSlice = 30\nSchedulerType = sched/builtin\nThe myload script launches a simple load-generating app that runs for the given number of seconds. Submit myload to run on all nodes:""}, {""doc_id"": ""doc_7425"", ""sent_idx"": 101, ""cleaned_version"": 1, ""sentence"": ""Removed.components.schemas[\""v0.0.43_qos\""].properties.preempt.properties.mode.$ref = \""#/components/schemas/v0.0.43_qos_preempt_modes\"";\nReplaced.components.schemas[\""v0.0.43_qos\""].properties.preempt.properties.mode.description = \""PreemptMode - Mechanism used to preempt jobs or enable gang scheduling\"";\nAdded.components.schemas[\""v0.0.43_qos\""].properties.preempt.properties.mode.items = {};\nAdded.components.schemas[\""v0.0.43_qos\""].properties.preempt.properties.mode.items.enum =""}]",1,preemptmode,1,0,,,
1185,mechanism,unknown,[],[],[1185],26,19,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_05b9"", ""sent_idx"": 372, ""cleaned_version"": 1, ""sentence"": ""array[String]\nmode (optional)\narray[String] PreemptMode - Mechanism used to preempt jobs or enable gang scheduling\nEnum:\nexempt_time (optional)\nv0.0.43_uint32_no_val_struct\nv0_0_43_reservation_info_purge_completed - Up\ntime (optional)\nv0.0.43_uint32_no_val_struct\nv0_0_43_rollup_stats_daily - Up\ncount (optional)\nInteger Number of daily rollups since last_run format: int32\nlast_run (optional)""}, {""doc_id"": ""doc_10c5"", ""sent_idx"": 21, ""cleaned_version"": 1, ""sentence"": ""Examples:\nsrun -n 8 -N 4 --cpu-bind=mask_cpu:0x1,0x4 a.out\nsrun -n 8 -N 4 --cpu-bind=mask_cpu:0x3,0xD a.out\nSee also 'srun --cpu-bind=help' and 'man srun'\nHigh-level -B S[:C[:T]] - Automatic mask generation interface\nWe have updated the node selection infrastructure with a mechanism that allows selection of logical processors at a finer granularity.""}, {""doc_id"": ""doc_2cc9"", ""sent_idx"": 40, ""cleaned_version"": 1, ""sentence"": ""Scheduling\nDefine the mechanism to be used for controlling job ordering.""}, {""doc_id"": ""doc_2cc9"", ""sent_idx"": 66, ""cleaned_version"": 1, ""sentence"": ""String \""%h\"" in name gets replaced with hostname)\nJob Completion Logging\nDefine the job completion logging mechanism to be used. Defaults to None. Select one value for JobCompType:""}, {""doc_id"": ""doc_4387"", ""sent_idx"": 10, ""cleaned_version"": 1, ""sentence"": ""JobAcctGatherType is operating system dependent and controls what mechanism is used to collect accounting information.""}]",1,mechanism,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1186,gang scheduling,unknown,[],[],[1186],24,9,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_05b9"", ""sent_idx"": 372, ""cleaned_version"": 1, ""sentence"": ""array[String]\nmode (optional)\narray[String] PreemptMode - Mechanism used to preempt jobs or enable gang scheduling\nEnum:\nexempt_time (optional)\nv0.0.43_uint32_no_val_struct\nv0_0_43_reservation_info_purge_completed - Up\ntime (optional)\nv0.0.43_uint32_no_val_struct\nv0_0_43_rollup_stats_daily - Up\ncount (optional)\nInteger Number of daily rollups since last_run format: int32\nlast_run (optional)""}, {""doc_id"": ""doc_1988"", ""sent_idx"": 1, ""cleaned_version"": 1, ""sentence"": ""Slurm supports timesliced gang scheduling in which two or more jobs are allocated to the same resources in the same partition and these jobs are alternately suspended to let one job at a time have dedicated access to the resources for a configured period of time.""}, {""doc_id"": ""doc_1988"", ""sent_idx"": 3, ""cleaned_version"": 1, ""sentence"": ""Preemption is related to Gang scheduling because SUSPEND is one of the PreemptionModes, and it uses the Gang scheduler to resume suspended jobs.""}, {""doc_id"": ""doc_1988"", ""sent_idx"": 13, ""cleaned_version"": 1, ""sentence"": ""Configuration\nThere are several important configuration parameters relating to gang scheduling:\nSelectType:""}, {""doc_id"": ""doc_1988"", ""sent_idx"": 24, ""cleaned_version"": 1, ""sentence"": ""In order to use gang scheduling, the GANG option must be specified at the cluster level.""}]",1,scheduling,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1189,daily rollup,unknown,"[""daily rollups""]",[],[1189],3,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_05b9"", ""sent_idx"": 372, ""cleaned_version"": 1, ""sentence"": ""array[String]\nmode (optional)\narray[String] PreemptMode - Mechanism used to preempt jobs or enable gang scheduling\nEnum:\nexempt_time (optional)\nv0.0.43_uint32_no_val_struct\nv0_0_43_reservation_info_purge_completed - Up\ntime (optional)\nv0.0.43_uint32_no_val_struct\nv0_0_43_rollup_stats_daily - Up\ncount (optional)\nInteger Number of daily rollups since last_run format: int32\nlast_run (optional)""}, {""doc_id"": ""doc_05b9"", ""sent_idx"": 376, ""cleaned_version"": 1, ""sentence"": ""Long Total time spent doing daily rollups (seconds) format: int64\nv0_0_43_rollup_stats_hourly - Up\ncount (optional)\nInteger Number of hourly rollups since last_run format: int32\nlast_run (optional)""}, {""doc_id"": ""doc_05b9"", ""sent_idx"": 378, ""cleaned_version"": 1, ""sentence"": ""(UNIX timestamp or time string recognized by Slurm (e.g., '[MM/DD[/YY]-]HH:MM[:SS]')) format: int64\nduration (optional)\nv0_0_43_rollup_stats_hourly_duration\nv0_0_43_rollup_stats_hourly_duration - Up\nlast (optional)\nLong Total time spent doing last daily rollup (seconds) format: int64\nmax (optional)""}]",1,rollup,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1190,last_run format,unknown,[],[],[1190],3,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_05b9"", ""sent_idx"": 372, ""cleaned_version"": 1, ""sentence"": ""array[String]\nmode (optional)\narray[String] PreemptMode - Mechanism used to preempt jobs or enable gang scheduling\nEnum:\nexempt_time (optional)\nv0.0.43_uint32_no_val_struct\nv0_0_43_reservation_info_purge_completed - Up\ntime (optional)\nv0.0.43_uint32_no_val_struct\nv0_0_43_rollup_stats_daily - Up\ncount (optional)\nInteger Number of daily rollups since last_run format: int32\nlast_run (optional)""}, {""doc_id"": ""doc_05b9"", ""sent_idx"": 376, ""cleaned_version"": 1, ""sentence"": ""Long Total time spent doing daily rollups (seconds) format: int64\nv0_0_43_rollup_stats_hourly - Up\ncount (optional)\nInteger Number of hourly rollups since last_run format: int32\nlast_run (optional)""}, {""doc_id"": ""doc_05b9"", ""sent_idx"": 380, ""cleaned_version"": 1, ""sentence"": ""Long Total time spent doing hourly rollups (seconds) format: int64\nv0_0_43_rollup_stats_monthly - Up\ncount (optional)\nInteger Number of monthly rollups since last_run format: int32\nlast_run (optional)""}]",1,format,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1191,last_run,unknown,[],[],[1191],3,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_05b9"", ""sent_idx"": 372, ""cleaned_version"": 1, ""sentence"": ""array[String]\nmode (optional)\narray[String] PreemptMode - Mechanism used to preempt jobs or enable gang scheduling\nEnum:\nexempt_time (optional)\nv0.0.43_uint32_no_val_struct\nv0_0_43_reservation_info_purge_completed - Up\ntime (optional)\nv0.0.43_uint32_no_val_struct\nv0_0_43_rollup_stats_daily - Up\ncount (optional)\nInteger Number of daily rollups since last_run format: int32\nlast_run (optional)""}, {""doc_id"": ""doc_05b9"", ""sent_idx"": 376, ""cleaned_version"": 1, ""sentence"": ""Long Total time spent doing daily rollups (seconds) format: int64\nv0_0_43_rollup_stats_hourly - Up\ncount (optional)\nInteger Number of hourly rollups since last_run format: int32\nlast_run (optional)""}, {""doc_id"": ""doc_05b9"", ""sent_idx"": 380, ""cleaned_version"": 1, ""sentence"": ""Long Total time spent doing hourly rollups (seconds) format: int64\nv0_0_43_rollup_stats_monthly - Up\ncount (optional)\nInteger Number of monthly rollups since last_run format: int32\nlast_run (optional)""}]",1,last_run,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1197,hourly rollup,unknown,"[""hourly rollups""]",[],[1197],2,1,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:no | llm:used,"[{""doc_id"": ""doc_05b9"", ""sent_idx"": 376, ""cleaned_version"": 1, ""sentence"": ""Long Total time spent doing daily rollups (seconds) format: int64\nv0_0_43_rollup_stats_hourly - Up\ncount (optional)\nInteger Number of hourly rollups since last_run format: int32\nlast_run (optional)""}, {""doc_id"": ""doc_05b9"", ""sent_idx"": 380, ""cleaned_version"": 1, ""sentence"": ""Long Total time spent doing hourly rollups (seconds) format: int64\nv0_0_43_rollup_stats_monthly - Up\ncount (optional)\nInteger Number of monthly rollups since last_run format: int32\nlast_run (optional)""}]",1,rollup,0,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
1206,layout,unknown,[],[],[1206],17,7,2026-01-14T15:41:19,2026-01-14 16:42:25,type:unknown(no strong rule matched) | boundary:ok | is_hpc:yes | llm:used,"[{""doc_id"": ""doc_05b9"", ""sent_idx"": 384, ""cleaned_version"": 1, ""sentence"": ""String The layout of the step was when it was running\nv0_0_43_step_tasks - Up\ncount (optional)""}, {""doc_id"": ""doc_10c5"", ""sent_idx"": 59, ""cleaned_version"": 1, ""sentence"": ""Also as illustrated in the example below it is much simpler to specify a different layout using the high-level flags since users do not have to recalculate mask or CPU IDs.""}, {""doc_id"": ""doc_10c5"", ""sent_idx"": 62, ""cleaned_version"": 1, ""sentence"": ""Below we show how to obtain the wanted layout using 1) high-level flags and 2) --cpubind\nHigh-Level flags\nUsing Slurm's high-level flag, users can obtain the above layout with either of the following submissions since --distribution=block:cyclic is the default distribution method.""}, {""doc_id"": ""doc_10c5"", ""sent_idx"": 76, ""cleaned_version"": 1, ""sentence"": ""but with its core numbered cyclic instead of block\nOn a system with cyclically numbered cores, the correct mask argument to the srun command looks like: (this will achieve the same layout as the command above on a system with core block numbering.)""}, {""doc_id"": ""doc_10c5"", ""sent_idx"": 77, ""cleaned_version"": 1, ""sentence"": ""32 -N 4 --cpu-bind=map_cpu:0,1,2,3,4,5,6,7 a.out\nBlock map_cpu on a system with cyclic core numbering\nIf users do not check their system's core numbering before specifying the map_cpu list and thereby do not realize that the system has cyclic core numbering instead of block numbering then they will not get the expected layout.""}]",1,layout,1,1,mistralai/Mistral-7B-Instruct-v0.3,,{}
