id,seed_chunk_id,cq_text,supporting_chunk_ids_json,terms_used_json,model_id,raw_json
64,doc_04b1_chunk_0006,"What command is used to submit a job in an SLURM cluster, and what are the required arguments?","[""doc_04b1_chunk_0006""]","[""SLURM"", ""command"", ""submit"", ""job"", ""required arguments""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job in an SLURM cluster, and what are the required arguments?"", ""supporting_chunk_ids"": [""doc_04b1_chunk_0006""], ""terms_used"": [""SLURM"", ""command"", ""submit"", ""job"", ""required arguments""]}"
65,doc_05b9_chunk_0001,What command option is used to request a specific number of nodes for a job submitted to the SLURM scheduler?,"[""doc_05b9_chunk_0001""]","[""SLURM"", ""command"", ""option"", ""nodes"", ""request""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option is used to request a specific number of nodes for a job submitted to the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0001""], ""terms_used"": [""SLURM"", ""command"", ""option"", ""nodes"", ""request""]}"
66,doc_05b9_chunk_0002,What is the default time limit for a job running on the SLURM cluster?,"[""doc_05b9_chunk_0002""]","[""SLURM"", ""default"", ""time limit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the SLURM cluster?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0002""], ""terms_used"": [""SLURM"", ""default"", ""time limit"", ""job""]}"
67,doc_05b9_chunk_0002,What command is used to cancel a job in the SLURM scheduler?,"[""doc_05b9_chunk_0002""]","[""SLURM"", ""command"", ""cancel"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to cancel a job in the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0002""], ""terms_used"": [""SLURM"", ""command"", ""cancel"", ""job""]}"
68,doc_05b9_chunk_0005,What is the maximum number of tasks that can be submitted to the SLURM job scheduler at a time?,"[""doc_05b9_chunk_0005""]","[""SLURM"", ""maximum"", ""tasks""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of tasks that can be submitted to the SLURM job scheduler at a time?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0005""], ""terms_used"": [""SLURM"", ""maximum"", ""tasks""]}"
69,doc_05b9_chunk_0006,What is the default partition for jobs submitted to the SLURM scheduler?,"[""doc_05b9_chunk_0006""]","[""SLURM"", ""default"", ""partition"", ""jobs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0006""], ""terms_used"": [""SLURM"", ""default"", ""partition"", ""jobs""]}"
70,doc_05b9_chunk_0007,What is the default state of a job in the SLURM job scheduler when it is waiting to be executed?,"[""doc_05b9_chunk_0007""]","[""SLURM"", ""job"", ""default state"", ""waiting"", ""executed""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default state of a job in the SLURM job scheduler when it is waiting to be executed?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0007""], ""terms_used"": [""SLURM"", ""job"", ""default state"", ""waiting"", ""executed""]}"
71,doc_05b9_chunk_0007,What command is used to submit a job to the SLURM job scheduler with a specific number of nodes and CPUs?,"[""doc_05b9_chunk_0007""]","[""SLURM"", ""command"", ""submit"", ""job"", ""nodes"", ""CPUs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the SLURM job scheduler with a specific number of nodes and CPUs?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0007""], ""terms_used"": [""SLURM"", ""command"", ""submit"", ""job"", ""nodes"", ""CPUs""]}"
72,doc_05b9_chunk_0008,What is the maximum number of jobs that can be submitted to the SLURM scheduler at a single time?,"[""doc_05b9_chunk_0008""]","[""SLURM"", ""maximum"", ""jobs"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the SLURM scheduler at a single time?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0008""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""submitted""]}"
73,doc_05b9_chunk_0008,What is the purpose of the '--exclusive' option when submitting a job to the SLURM scheduler?,"[""doc_05b9_chunk_0008""]","[""SLURM"", ""--exclusive"", ""job"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the purpose of the '--exclusive' option when submitting a job to the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0008""], ""terms_used"": [""SLURM"", ""--exclusive"", ""job"", ""submitted""]}"
74,doc_05b9_chunk_0015,What is the default state of a job in the SLURM queue when it is first submitted?,"[""doc_05b9_chunk_0015""]","[""SLURM"", ""job"", ""default"", ""state"", ""queue""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default state of a job in the SLURM queue when it is first submitted?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0015""], ""terms_used"": [""SLURM"", ""job"", ""default"", ""state"", ""queue""]}"
75,doc_05b9_chunk_0016,What is the default time limit for a job running on the SLURM job scheduler?,"[""doc_05b9_chunk_0016""]","[""SLURM"", ""default"", ""time"", ""limit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the SLURM job scheduler?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0016""], ""terms_used"": [""SLURM"", ""default"", ""time"", ""limit"", ""job""]}"
76,doc_05b9_chunk_0017,What is the default time limit for a job running on the LSF scheduler?,"[""doc_05b9_chunk_0017""]","[""LSF"", ""default"", ""time limit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the LSF scheduler?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0017""], ""terms_used"": [""LSF"", ""default"", ""time limit"", ""job""]}"
77,doc_05b9_chunk_0018,What is the default time limit for a job running on the LSF job scheduler?,"[""doc_05b9_chunk_0018""]","[""LSF"", ""default"", ""time limit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the LSF job scheduler?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0018""], ""terms_used"": [""LSF"", ""default"", ""time limit"", ""job""]}"
78,doc_05b9_chunk_0019,What is the default time limit for a SLURM job in minutes?,"[""doc_05b9_chunk_0019""]","[""SLURM"", ""time limit"", ""default""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a SLURM job in minutes?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0019""], ""terms_used"": [""SLURM"", ""time limit"", ""default""]}"
79,doc_05b9_chunk_0027,What is the default state of a job in the SLURM scheduler when it is waiting for resources to become available?,"[""doc_05b9_chunk_0027""]","[""SLURM"", ""job"", ""default"", ""state"", ""waiting""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default state of a job in the SLURM scheduler when it is waiting for resources to become available?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0027""], ""terms_used"": [""SLURM"", ""job"", ""default"", ""state"", ""waiting""]}"
80,doc_05b9_chunk_0027,What command or option is used in SLURM to specify the number of CPUs a job should be allocated?,"[""doc_05b9_chunk_0027""]","[""SLURM"", ""command"", ""option"", ""CPUs"", ""allocated""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command or option is used in SLURM to specify the number of CPUs a job should be allocated?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0027""], ""terms_used"": [""SLURM"", ""command"", ""option"", ""CPUs"", ""allocated""]}"
81,doc_05b9_chunk_0029,What is the default state of a job in the SLURM scheduler when it is waiting to be executed?,"[""doc_05b9_chunk_0029""]","[""SLURM"", ""job"", ""default"", ""state"", ""waiting"", ""executed""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default state of a job in the SLURM scheduler when it is waiting to be executed?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0029""], ""terms_used"": [""SLURM"", ""job"", ""default"", ""state"", ""waiting"", ""executed""]}"
82,doc_05b9_chunk_0029,What command is used to submit a job to the SLURM scheduler with a specific number of nodes and CPUs?,"[""doc_05b9_chunk_0029""]","[""SLURM"", ""command"", ""submit"", ""job"", ""specific"", ""nodes"", ""CPUs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the SLURM scheduler with a specific number of nodes and CPUs?"", ""supporting_chunk_ids"": [""doc_05b9_chunk_0029""], ""terms_used"": [""SLURM"", ""command"", ""submit"", ""job"", ""specific"", ""nodes"", ""CPUs""]}"
83,doc_05be_chunk_0001,What command is used to cancel a job in the SLURM job scheduler?,"[""doc_05be_chunk_0001""]","[""SLURM"", ""cancel"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to cancel a job in the SLURM job scheduler?"", ""supporting_chunk_ids"": [""doc_05be_chunk_0001""], ""terms_used"": [""SLURM"", ""cancel"", ""job""]}"
84,doc_05be_chunk_0002,What is the purpose of the '--exclusive' option when submitting a job to the HPC system using SLURM?,"[""doc_05be_chunk_0002""]","[""--exclusive"", ""option"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the purpose of the '--exclusive' option when submitting a job to the HPC system using SLURM?"", ""supporting_chunk_ids"": [""doc_05be_chunk_0002""], ""terms_used"": [""--exclusive"", ""option"", ""SLURM""]}"
85,doc_05be_chunk_0003,What is the maximum number of jobs that can be submitted to the HPC system at a time?,"[""doc_05be_chunk_0003""]","[""maximum"", ""jobs"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the HPC system at a time?"", ""supporting_chunk_ids"": [""doc_05be_chunk_0003""], ""terms_used"": [""maximum"", ""jobs"", ""submitted""]}"
86,doc_05be_chunk_0003,What command is used to submit a job to the HPC system?,"[""doc_05be_chunk_0003""]","[""command"", ""submit"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the HPC system?"", ""supporting_chunk_ids"": [""doc_05be_chunk_0003""], ""terms_used"": [""command"", ""submit"", ""job""]}"
87,doc_05be_chunk_0003,What is the default time limit for a job running on the HPC system?,"[""doc_05be_chunk_0003""]","[""default"", ""time limit"", ""job"", ""running""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the HPC system?"", ""supporting_chunk_ids"": [""doc_05be_chunk_0003""], ""terms_used"": [""default"", ""time limit"", ""job"", ""running""]}"
88,doc_05be_chunk_0004,What command is used to submit a job to the HPC system using SLURM?,"[""doc_05be_chunk_0004""]","[""command"", ""submit"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the HPC system using SLURM?"", ""supporting_chunk_ids"": [""doc_05be_chunk_0004""], ""terms_used"": [""command"", ""submit"", ""SLURM""]}"
89,doc_0605_chunk_0003,What command option is used to specify the number of nodes for a job submitted to the SLURM scheduler?,"[""doc_0605_chunk_0003""]","[""SLURM"", ""command"", ""option"", ""nodes""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option is used to specify the number of nodes for a job submitted to the SLURM scheduler?"", ""supporting_chunk_ids"": [""doc_0605_chunk_0003""], ""terms_used"": [""SLURM"", ""command"", ""option"", ""nodes""]}"
90,doc_0ac6_chunk_0001,What is the maximum number of jobs that can be submitted to the HPC cluster at a time according to the SLURM documentation?,"[""doc_0ac6_chunk_0001""]","[""SLURM"", ""maximum"", ""jobs"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the HPC cluster at a time according to the SLURM documentation?"", ""supporting_chunk_ids"": [""doc_0ac6_chunk_0001""], ""terms_used"": [""SLURM"", ""maximum"", ""jobs"", ""submitted""]}"
91,doc_0ac6_chunk_0001,What is the default state of a job in the LSF job scheduler when it is submitted?,"[""doc_0ac6_chunk_0001""]","[""LSF"", ""job"", ""default state"", ""submitted""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default state of a job in the LSF job scheduler when it is submitted?"", ""supporting_chunk_ids"": [""doc_0ac6_chunk_0001""], ""terms_used"": [""LSF"", ""job"", ""default state"", ""submitted""]}"
92,doc_0ac6_chunk_0003,What is the maximum number of jobs that can be submitted to the SLURM partition 'normal' at a time?,"[""doc_0ac6_chunk_0003""]","[""SLURM"", ""partition"", ""normal"", ""maximum"", ""jobs""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the SLURM partition 'normal' at a time?"", ""supporting_chunk_ids"": [""doc_0ac6_chunk_0003""], ""terms_used"": [""SLURM"", ""partition"", ""normal"", ""maximum"", ""jobs""]}"
93,doc_0ac6_chunk_0004,"What command is used to submit a job to the HPC system using SLURM, and what is a required parameter for this command?","[""doc_0ac6_chunk_0004""]","[""command"", ""submit"", ""SLURM"", ""job""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command is used to submit a job to the HPC system using SLURM, and what is a required parameter for this command?"", ""supporting_chunk_ids"": [""doc_0ac6_chunk_0004""], ""terms_used"": [""command"", ""submit"", ""SLURM"", ""job""]}"
94,doc_0ac6_chunk_0004,"What is the default time limit for a job running on the HPC system when using SLURM, and how can this limit be changed?","[""doc_0ac6_chunk_0004""]","[""default"", ""time limit"", ""job"", ""SLURM"", ""change""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default time limit for a job running on the HPC system when using SLURM, and how can this limit be changed?"", ""supporting_chunk_ids"": [""doc_0ac6_chunk_0004""], ""terms_used"": [""default"", ""time limit"", ""job"", ""SLURM"", ""change""]}"
95,doc_0ac6_chunk_0005,"What is the maximum number of jobs that can be submitted to the HPC system at a time, according to the SLURM documentation?","[""doc_0ac6_chunk_0005""]","[""maximum"", ""jobs"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the maximum number of jobs that can be submitted to the HPC system at a time, according to the SLURM documentation?"", ""supporting_chunk_ids"": [""doc_0ac6_chunk_0005""], ""terms_used"": [""maximum"", ""jobs"", ""SLURM""]}"
96,doc_0ac6_chunk_0005,What is the default value for the SLURM partition that a user can specify when submitting a job?,"[""doc_0ac6_chunk_0005""]","[""default"", ""partition"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default value for the SLURM partition that a user can specify when submitting a job?"", ""supporting_chunk_ids"": [""doc_0ac6_chunk_0005""], ""terms_used"": [""default"", ""partition"", ""SLURM""]}"
97,doc_0ac6_chunk_0005,What command option in SLURM allows a user to request a specific number of nodes for their job?,"[""doc_0ac6_chunk_0005""]","[""command"", ""option"", ""SLURM"", ""nodes""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What command option in SLURM allows a user to request a specific number of nodes for their job?"", ""supporting_chunk_ids"": [""doc_0ac6_chunk_0005""], ""terms_used"": [""command"", ""option"", ""SLURM"", ""nodes""]}"
98,doc_0ac6_chunk_0009,What is the default partition for jobs submitted to the HPC cluster using SLURM?,"[""doc_0ac6_chunk_0009""]","[""default"", ""partition"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the default partition for jobs submitted to the HPC cluster using SLURM?"", ""supporting_chunk_ids"": [""doc_0ac6_chunk_0009""], ""terms_used"": [""default"", ""partition"", ""SLURM""]}"
99,doc_0ac6_chunk_0009,What is the purpose of the '--exclusive' option when submitting a job to the HPC cluster using SLURM?,"[""doc_0ac6_chunk_0009""]","[""--exclusive"", ""option"", ""SLURM""]",mistralai/Mistral-7B-Instruct-v0.3,"{""cq"": ""What is the purpose of the '--exclusive' option when submitting a job to the HPC cluster using SLURM?"", ""supporting_chunk_ids"": [""doc_0ac6_chunk_0009""], ""terms_used"": [""--exclusive"", ""option"", ""SLURM""]}"
