id,source_edge_id,sentence_text,subj_canonical_term,rel_key,obj_canonical_term,decision,confidence,reason,model_name,created_at
91,91,The Enroot integration allows LSF to run jobs in Enroot containers on demand.,lsf,run,jobs,ACCEPT,1.0,"The sentence explicitly states that LSF runs jobs, which is the meaning of the 'run' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
92,92,The Enroot integration allows LSF to run jobs in Enroot containers on demand.,lsf,run_on,demand,ACCEPT,1.0,"The sentence explicitly states that LSF runs jobs on demand, which is the meaning of the 'run_on' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
93,93,"Container support
 The following new feature affects LSF support for containers.",container support,affect,lsf support,ACCEPT,1.0,"The sentence explicitly states that 'container support affects LSF support', indicating a causal relationship between the two concepts.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
94,94,"When the CUDA_VISIBLE_DEVICES environment variable is disabled, LSF does not set the CUDA_VISIBLE_DEVICES<number> environment
variables for tasks, so LSF MPI does not set CUDA_VISIBLE_DEVICES for the tasks.",lsf mpi,set,cuda_visible_device,ACCEPT,1.0,"The sentence states that LSF does not set CUDA_VISIBLE_DEVICES for its MPI tasks, implying that LSF MPI is a set of tasks managed by LSF, and CUDA_VISIBLE_DEVICES is a property of those tasks.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
96,96,"Related tasks
Conﬁguring GPU resource requirements
Submitting jobs that require GPU resources
Related reference
bsub -gpu command option
LSB_GPU_NEW_SYNTAX parameter in the lsf.conf ﬁle
LSB_GPU_REQ parameter in the lsf.conf ﬁle
GPU_REQ parameter in the lsb.queues ﬁle
GPU_REQ parameter in the lsb.applications ﬁle
Block distribution of allocated GPUs
LSF now allows you to enable block distribution of allocated GPUs, which means that LSF can distribute the allocated GPUs of a job as blocks when
the number of tasks is greater than the requested number of GPUs.",related task,submit,jobs,ACCEPT,0.9,"The sentence mentions 'Submitting jobs' and'related tasks', which aligns with the'submit' relation between 'tasks' and 'jobs'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
99,99,"To enable block distribution of allocated GPUs, specify block=yes in the GPU resource requirements string (that is, the bsub -gpu command option,
LSB_GPU_REQ parameter in the lsf.conf ﬁle, and the GPU_REQ parameter in the lsb.queues and lsb.applications ﬁles).",string,specify_in,gpu resource requirement,ACCEPT,1.0,The sentence explicitly states that 'GPU resource requirements string' contains a specification for 'GPU resource requirement' using the'specify_in' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
100,100,"Related tasks
Conﬁguring GPU resource requirements
Submitting jobs that require GPU resources
Related reference
bsub -gpu command option
LSB_GPU_NEW_SYNTAX parameter in the lsf.conf ﬁle
LSB_GPU_REQ parameter in the lsf.conf ﬁle
GPU_REQ parameter in the lsb.queues ﬁle
GPU_REQ parameter in the lsb.applications ﬁle
Pack scheduling for GPU shared mode jobs
LSF now allows you to enable pack scheduling for shared mode GPU jobs.",related task,submit,jobs,ACCEPT,0.9,The sentence mentions 'Submitting jobs' and'related tasks'. The'submit' relation is a valid relation between 'tasks' and 'jobs' in the context of HPC schedulers.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
101,101,"LSF sorts the candidate hosts (from largest to smallest) based on the number of shared GPUs that already have running jobs, then by the
number of GPUs that are not exclusive.",lsf,sort,candidate host,ACCEPT,1.0,"The sentence explicitly states that LSF sorts the candidate hosts based on the number of shared GPUs and GPUs not exclusive, which is the definition of the sort relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
102,102,"Related tasks
Conﬁguring GPU resource requirements
Submitting jobs that require GPU resources
Related reference
bsub -gpu command option
LSB_GPU_NEW_SYNTAX parameter in the lsf.conf ﬁle
LSB_GPU_REQ parameter in the lsf.conf ﬁle
GPU_REQ parameter in the lsb.queues ﬁle
GPU_REQ parameter in the lsb.applications ﬁle
NVIDIA Data Center GPU Manager (DCGM) integration updates
LSF, Version 10.1 Fix Pack 2 integrated with NVIDIA Data Center GPU Manager (DCGM) to work more effectively with GPUs in the LSF cluster. LSF
now integrates with Version 1.7.2 of the NVIDIA Data Center GPU Manager (DCGM) API.
Enable the DCGM integration by deﬁning the LSF_DCGM_PORT parameter in the lsf.conf ﬁle.",related task,submit,jobs,ACCEPT,0.9,"The sentence mentions 'Submitting jobs' and'related tasks', which aligns with the'submit' relation between 'tasks' and 'jobs'.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
103,103,"If you speciﬁed a preferred attribute with bsub -jobaff and this attribute does not exist, LSF automatically
creates the attribute on the execution hosts after dispatching the job to the hosts.",lsf,create,attribute,ACCEPT,0.9,"The sentence states that LSF creates an attribute when it does not exist, which is a clear example of the 'create' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
104,104,"After this amount of time, this parameter no longer takes effect and LSF reverts to the default job forwarding behavior, which is to attempt the local
hosts ﬁrst, then forward the job to a remote cluster if this failed.",parameter,take,effect,ACCEPT,0.9,The sentence states that 'this parameter no longer takes effect' which implies a causal relation between the parameter and the effect (reverting to default behavior).,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
105,105,"Related reference
MC_FORWARD_DELAY parameter in the lsb.queues ﬁle
lsrun and lsgrun use UNIX group information on the client side
The lsrun and lsgrun commands now consider the LSF_UGROUP_TRANSFER parameter in the lsf.conf ﬁle to use the UNIX group information that is
set by the user on the client side.",lsf_ugroup_transfer parameter,use,unix group information,ACCEPT,1.0,The sentence explicitly states that 'lsrun and lsgrun commands use UNIX group information on the client side' and the triple expresses this relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
106,106,"To enable this feature and to specify the CSM API error codes for which LSF will reschedule the jobs, specify the
RESCHED_UPON_CSM_SETUP_ERROR parameter in the lsb.params ﬁle.",lsf,reschedule,jobs,ACCEPT,1.0,"The sentence explicitly states that LSF reschedules jobs based on CSM API error codes, indicating a real relation between LSF and jobs with the'reschedule' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
107,107,"If CSM setup fails with one of the speciﬁed CSM API error codes, LSF repeats the attempt to schedule or dispatch the job.",lsf,repeat,attempt,ACCEPT,1.0,"The sentence explicitly states that LSF repeats the attempt, indicating a relation of repeat between LSF and attempt.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
108,108,"When running a container job, specify the --name option in the options keyword conﬁguration for LSF to assign a name to the container.",lsf,assign,name,ACCEPT,1.0,"The sentence explicitly states that LSF assigns a name to a container job, which is a clear example of the assign relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
109,109,"When running a container job, specify the --name option in the options keyword conﬁguration for LSF to assign a name to the container.",lsf,assign_to,container,ACCEPT,1.0,"The sentence explicitly states that LSF assigns a name to a container, indicating the 'assign_to' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
110,110,"The bsub -K job submission option enables the command to wait for the job to complete and to send job status messages to the message. When the
job is ﬁnished, this command option normally sends the message ""Job is finished"".",command option,send,message,ACCEPT,1.0,The sentence explicitly states that the command option sends a message upon job completion.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
111,111,This is because LSF RTM uses LSF resources to get host GPU information.,lsf rtm,use,lsf resource,ACCEPT,1.0,"The sentence explicitly states that LSF RTM uses LSF resources, which is the meaning of the 'use' relation.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
112,112,"Once the daemons ignore GPU resources, you can still view GPU-based information, including GPU resources, by using the existing -gpu option of the
lsload, lshosts, and bhosts commands, or the existing -gpuload option of the lsload command.",daemon,ignore,gpu resource,ACCEPT,0.9,"The sentence states that 'daemons ignore GPU resources' but also mentions that GPU resources can still be viewed using certain commands. This suggests that the 'ignore' relation may represent a form of prioritization or filtering, rather than a complete disregard for the resources. Therefore, it is likely that the relation is valid, with a high degree of confidence.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
115,115,"For example, if there are no pending jobs with the same common attributes, set the following to enable pending jobs that belong to different users
and are associated with different fair share groups to also reuse the resource allocation:
RELAX_JOB_DISPATCH_ORDER=SHARE[user group]
If using the LSF multicluster capability, RELAX_JOB_DISPATCH_ORDER applies only to forwarded jobs.",relax_job_dispatch_order,apply_to,forwarded job,ACCEPT,0.9,The sentence states that 'RELAX_JOB_DISPATCH_ORDER applies only to forwarded jobs'. This directly supports the relation 'apply_to' between'relax_job_dispatch_order' and 'forwarded job'.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
116,116,"Previously, the LSF administrator chooses a package size for a guarantee policy on a set of hosts when conﬁguring the package guarantee policy.",lsf administrator,choose,package size,ACCEPT,1.0,"The sentence explicitly states that the LSF administrator chooses a package size, indicating a real relation between the LSF administrator and the package size.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
117,117,"To
be effective, the package size must be at least the same as the requirements of a single job that is given a guarantee in the pool. When reserving the
resources for jobs in the guarantee pool, LSF reserves multiples of the entire package size, so even if the job does not use the entire package size, the
entire package is reserved.",job,use,entire package size,ACCEPT,1.0,"The sentence states that LSF reserves multiples of the entire package size for jobs in the guarantee pool, implying that each job uses the entire package size at least once during its execution, even if it doesn't use it all in a single run. This relation is valid as 'use' in this context means 'utilize' or 'consume' the entire package size at least once during the job's execution in the pool.",mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
119,119,"The bresources -g command option shows additional information for package and slot type guarantees, including loaning information, which makes
the guarantee policy easier to understand.",bresource,show,additional information,ACCEPT,0.9,The sentence states that the 'bresources -g command option shows additional information'. This is a clear example of a'show' relation.,mistralai/Mistral-7B-Instruct-v0.2,2026-01-30T16:30:43+00:00
